id_transaccion,fecha,producto,categoria,cantidad,precio,total,segmento_cliente,estado
38031,9/16/2025,Webcam,Video,2,419.0108097,838.02,Individual,Completada
38032,10/2/2025,Mouse,Accesorios,1,843.8832242,843.88,Individual,Completada
38033,2/4/2025,Tablet,Computo,1,1253.976484,1253.98,PYME,Cancelada
38034,3/18/2025,Auriculares,Audio,1,1196.898804,1196.9,Individual,Completada
38035,8/18/2025,Teclado,Accesorios,1,800.7632056,800.76,Individual,Completada
38036,11/18/2025,Laptop,Computo,2,387.2232893,774.45,Individual,Completada
38037,12/16/2025,Webcam,Video,1,1395.966775,1395.97,Empresa,Completada
38038,10/31/2025,Laptop,Computo,2,916.7707656,1833.54,Individual,Completada
38039,1/4/2025,Webcam,Video,3,763.6650797,2291,PYME,Completada
38040,11/1/2025,Monitor,Pantallas,1,1323.366671,1323.37,PYME,Completada
38041,12/16/2025,Monitor,Pantallas,2,324.2035422,648.41,Individual,Completada
38042,1/6/2025,Laptop,Computo,1,662.7742781,662.77,Empresa,Completada
38043,6/27/2025,Laptop,Computo,1,136.3495393,136.35,Empresa,Completada
38044,7/2/2025,Laptop,Computo,1,158.6746924,158.67,Empresa,Completada
38045,3/14/2025,Router,Red,3,221.4952352,664.49,PYME,Completada
38046,7/25/2025,Webcam,Video,1,1325.698417,1325.7,Empresa,Completada
38047,12/25/2025,Mouse,Accesorios,3,194.8235129,584.47,PYME,Completada
38048,11/13/2025,Dock USB,Accesorios,2,123.9767763,247.95,Individual,Completada
38049,12/6/2025,Auriculares,Audio,3,244.9211794,734.76,Individual,Completada
38050,6/10/2025,Tablet,Computo,1,1039.083052,1039.08,Individual,Completada
38051,6/19/2025,Teclado,Accesorios,1,847.1182803,847.12,Individual,Completada
38052,9/20/2025,Dock USB,Accesorios,3,287.1214827,861.36,Individual,Completada
38053,6/13/2025,Teclado,Accesorios,2,310.2130025,620.43,Empresa,Completada
38054,1/4/2025,Mouse,Accesorios,1,579.0135644,579.01,Individual,Completada
38055,9/13/2025,Laptop,Computo,1,370.6374041,370.64,Empresa,Completada
38056,4/20/2025,Mouse,Accesorios,2,378.7030641,757.41,Individual,Completada
38057,1/5/2025,Laptop,Computo,2,54.08736993,108.17,Individual,Completada
38058,1/26/2025,Teclado,Accesorios,2,692.0721547,1384.14,PYME,Completada
38059,12/20/2025,Mouse,Accesorios,2,183.9184019,367.84,Empresa,Completada
38060,4/4/2025,Laptop,Computo,3,1235.335213,3706.01,,Completada
38061,6/23/2025,SSD,Almacenamiento,3,888.568968,2665.71,PYME,Completada
38062,12/7/2025,Dock USB,Accesorios,1,875.1837407,875.18,Individual,Completada
38063,6/8/2025,Tablet,Computo,1,143.237443,143.24,Individual,Completada
38064,2/24/2025,Mouse,Accesorios,2,86.71593649,173.43,Individual,Cancelada
38065,7/20/2025,Teclado,Accesorios,3,569.5611402,1708.68,Individual,Completada
38066,2/4/2025,SSD,Almacenamiento,3,507.6665392,1523,,Completada
38067,2/14/2025,Laptop,Computo,2,1322.592094,2645.18,Empresa,Completada
38068,10/31/2025,Mouse,Accesorios,2,83.14167751,166.28,Individual,Completada
38069,4/10/2025,Laptop,Computo,2,534.3288368,1068.66,Individual,Completada
38070,9/19/2025,Laptop,Computo,1,704.9833215,704.98,PYME,Completada
38071,6/30/2025,Monitor,Pantallas,3,675.485673,2026.46,Individual,Completada
38072,3/30/2025,Dock USB,Accesorios,3,1039.297164,3117.89,Individual,Completada
38073,7/12/2025,SSD,Almacenamiento,3,1322.815852,3968.45,Individual,Completada
38074,2/24/2025,Teclado,Accesorios,1,1158.905759,1158.91,Individual,Completada
38075,5/18/2025,Tablet,Computo,2,127.015708,254.03,PYME,Completada
38076,7/15/2025,SSD,Almacenamiento,2,721.9955976,1443.99,Individual,Completada
38077,3/30/2025,Dock USB,Accesorios,3,355.5447926,1066.63,Individual,Completada
38078,9/6/2025,SSD,Almacenamiento,3,724.5258747,2173.58,PYME,Completada
38079,1/15/2025,Router,Red,2,646.080473,1292.16,PYME,Completada
38080,6/24/2025,SSD,Almacenamiento,1,205.108357,205.11,PYME,Completada
38081,9/1/2025,Laptop,Computo,2,1049.701417,2099.4,Individual,Completada
38082,6/17/2025,Teclado,Accesorios,1,1365.616613,1365.62,Empresa,Completada
38083,11/10/2025,Mouse,Accesorios,1,984.856921,984.86,PYME,Completada
38084,9/21/2025,Auriculares,Audio,2,590.2756229,1180.55,Individual,Completada
38085,12/24/2025,Dock USB,Accesorios,3,1464.400084,4393.2,Empresa,Completada
38086,4/26/2025,SSD,Almacenamiento,2,1090.588163,2181.18,Individual,Completada
38087,12/3/2025,Mouse,Accesorios,2,625.5133403,1251.03,Individual,Completada
38088,8/14/2025,Auriculares,Audio,3,793.9144453,2381.74,Individual,Completada
38089,9/17/2025,Auriculares,Audio,1,852.3409748,852.34,Empresa,Completada
38090,12/19/2025,Router,Red,3,1174.141582,3522.42,Empresa,Completada
38091,7/6/2025,Dock USB,Accesorios,3,1169.426951,3508.28,Individual,Completada
38092,11/2/2025,Router,Red,2,103.0781927,206.16,PYME,Completada
38093,7/17/2025,Webcam,Video,1,131.863911,131.86,Individual,Completada
38094,8/17/2025,Mouse,Accesorios,1,875.8180848,875.82,Individual,Completada
38095,6/28/2025,Router,Red,1,1231.499797,1231.5,Individual,Completada
38096,3/29/2025,Webcam,Video,3,233.0371593,699.11,Empresa,Completada
38097,7/27/2025,Mouse,Accesorios,3,1067.503754,3202.51,PYME,Completada
38098,12/10/2025,Laptop,Computo,2,932.6202505,1865.24,PYME,Completada
38099,10/21/2025,SSD,Almacenamiento,1,1446.103236,1446.1,,Completada
38100,9/17/2025,SSD,Almacenamiento,1,1320.290563,1320.29,PYME,Completada
38101,9/13/2025,Tablet,Computo,3,906.8511002,2720.55,Individual,Completada
38102,5/12/2025,Router,Red,3,1467.082722,4401.25,,Completada
38103,3/11/2025,Laptop,Computo,1,1365.0828,1365.08,Empresa,Completada
38104,3/10/2025,Teclado,Accesorios,1,659.7424252,659.74,Individual,Completada
38105,1/8/2025,Laptop,Computo,2,117.5077189,235.02,Empresa,Completada
38106,9/16/2025,Router,Red,1,1349.1729,1349.17,Individual,Completada
38107,10/3/2025,Router,Red,1,120.6719506,120.67,Individual,Completada
38108,4/12/2025,Tablet,Computo,2,1424.209775,2848.42,PYME,Completada
38109,2/6/2025,Router,Red,2,1227.481062,2454.96,PYME,Completada
38110,5/7/2025,Teclado,Accesorios,1,152.4475022,152.45,PYME,Completada
38111,4/9/2025,Monitor,Pantallas,3,892.5588401,2677.68,Individual,Completada
38112,6/24/2025,Monitor,Pantallas,1,969.6215111,969.62,Individual,Completada
38113,4/3/2025,SSD,Almacenamiento,2,710.9067888,1421.81,Individual,Completada
38114,5/29/2025,Auriculares,Audio,2,1438.632294,2877.26,Individual,Completada
38115,12/10/2025,Tablet,Computo,3,1248.886654,3746.66,PYME,Completada
38116,5/8/2025,Auriculares,Audio,3,770.7083102,2312.12,Empresa,Completada
38117,10/26/2025,Laptop,Computo,3,1059.998105,3179.99,,Completada
38118,8/10/2025,Mouse,Accesorios,3,282.9085921,848.73,,Completada
38119,5/1/2025,Monitor,Pantallas,2,1104.300191,2208.6,,Completada
38120,10/4/2025,Mouse,Accesorios,1,1200.956187,1200.96,Individual,Completada
38121,8/14/2025,Teclado,Accesorios,3,1314.114628,3942.34,Individual,Completada
38122,1/10/2025,Dock USB,Accesorios,1,823.1448254,823.14,,Completada
38123,2/27/2025,Teclado,Accesorios,1,1230.049123,1230.05,PYME,Completada
38124,10/6/2025,Monitor,Pantallas,1,1144.087054,1144.09,Empresa,Completada
38125,6/19/2025,Webcam,Video,3,381.0663583,1143.2,Empresa,Completada
38126,6/18/2025,Teclado,Accesorios,2,292.0333314,584.07,Individual,Completada
38127,3/29/2025,Webcam,Video,2,1296.283164,2592.57,Individual,Completada
38128,3/17/2025,Monitor,Pantallas,2,752.3784493,1504.76,Individual,Completada
38129,10/9/2025,Tablet,Computo,2,175.0758189,350.15,Individual,Completada
38130,11/20/2025,Monitor,Pantallas,2,253.7285136,507.46,Individual,Completada
38131,7/15/2025,Dock USB,Accesorios,3,188.8305823,566.49,Individual,Completada
38132,4/4/2025,Monitor,Pantallas,1,1416.323763,1416.32,Empresa,Completada
38133,12/7/2025,Teclado,Accesorios,1,212.6754556,212.68,PYME,Completada
38134,8/21/2025,Router,Red,1,1488.305189,1488.31,Individual,Completada
38135,10/14/2025,SSD,Almacenamiento,3,176.3104873,528.93,PYME,Completada
38136,1/24/2025,Auriculares,Audio,3,1279.147377,3837.44,Individual,Completada
38137,6/14/2025,Tablet,Computo,3,687.1236996,2061.37,Individual,Completada
38138,11/9/2025,Webcam,Video,2,1190.716277,2381.43,PYME,Completada
38139,5/2/2025,Teclado,Accesorios,2,1109.674833,2219.35,PYME,Completada
38140,9/11/2025,Auriculares,Audio,2,1061.277454,2122.55,PYME,Completada
38141,9/5/2025,Tablet,Computo,1,1341.580786,1341.58,Individual,Completada
38142,3/11/2025,SSD,Almacenamiento,2,1029.62274,2059.25,,Completada
38143,10/24/2025,Mouse,Accesorios,3,1174.096185,3522.29,,Completada
38144,2/2/2025,SSD,Almacenamiento,2,630.2606918,1260.52,PYME,Completada
38145,9/23/2025,SSD,Almacenamiento,2,347.2930789,694.59,Individual,Completada
38146,12/21/2025,SSD,Almacenamiento,2,1484.713142,2969.43,PYME,Completada
38147,12/18/2025,Auriculares,Audio,3,1314.278556,3942.84,Individual,Completada
38148,10/22/2025,Auriculares,Audio,3,969.5004132,2908.5,,Completada
38149,7/6/2025,Teclado,Accesorios,2,72.85545175,145.71,Individual,Completada
38150,9/13/2025,Auriculares,Audio,1,655.8334636,655.83,Individual,Completada
38151,9/22/2025,Tablet,Computo,1,532.7743588,532.77,Individual,Completada
38152,1/16/2025,Teclado,Accesorios,2,1396.475644,2792.95,Individual,Completada
38153,2/11/2025,Webcam,Video,3,236.1277686,708.38,,Completada
38154,8/16/2025,Tablet,Computo,2,999.6686711,1999.34,Individual,Completada
38155,1/2/2025,Monitor,Pantallas,2,411.3679805,822.74,PYME,Completada
38156,12/5/2025,Dock USB,Accesorios,3,396.9983769,1191,,Completada
38157,6/6/2025,Router,Red,3,1417.025813,4251.08,Individual,Completada
38158,4/9/2025,Laptop,Computo,1,162.5872403,162.59,Individual,Cancelada
38159,6/10/2025,Webcam,Video,3,851.5667681,2554.7,,Completada
38160,11/18/2025,Teclado,Accesorios,2,314.0487461,628.1,Individual,Completada
38161,11/28/2025,Laptop,Computo,1,826.4628162,826.46,Individual,Cancelada
38162,2/3/2025,SSD,Almacenamiento,3,353.1599174,1059.48,Individual,Completada
38163,10/21/2025,Router,Red,1,1190.3279,1190.33,PYME,Completada
38164,8/13/2025,Tablet,Computo,3,416.3561268,1249.07,Empresa,Completada
38165,8/4/2025,Webcam,Video,1,670.9743247,670.97,Individual,Completada
38166,10/19/2025,Teclado,Accesorios,1,1464.403664,1464.4,Empresa,Completada
38167,3/21/2025,Teclado,Accesorios,1,571.1836838,571.18,Empresa,Completada
38168,7/4/2025,Monitor,Pantallas,1,897.4477976,897.45,Individual,Completada
38169,4/27/2025,Webcam,Video,1,1114.005766,1114.01,PYME,Completada
38170,2/27/2025,Laptop,Computo,1,500.172227,500.17,Individual,Completada
38171,2/5/2025,Tablet,Computo,2,1081.728175,2163.46,Empresa,Completada
38172,3/29/2025,Laptop,Computo,3,919.3350072,2758.01,Empresa,Completada
38173,8/21/2025,Auriculares,Audio,2,399.9694405,799.94,Empresa,Completada
38174,2/22/2025,Router,Red,2,1163.828487,2327.66,PYME,Completada
38175,8/23/2025,Laptop,Computo,2,1236.215629,2472.43,Individual,Completada
38176,8/18/2025,Webcam,Video,2,110.8986521,221.8,PYME,Completada
38177,12/18/2025,Mouse,Accesorios,3,1137.515765,3412.55,Individual,Completada
38178,8/24/2025,Mouse,Accesorios,3,397.0823171,1191.25,Individual,Completada
38179,12/17/2025,Router,Red,3,616.2221405,1848.67,Individual,Completada
38180,1/25/2025,Router,Red,2,706.4389605,1412.88,Individual,Completada
38181,9/16/2025,Teclado,Accesorios,3,482.3109868,1446.93,PYME,Completada
38182,1/10/2025,Webcam,Video,2,861.3902144,1722.78,Individual,Completada
38183,9/14/2025,Webcam,Video,1,892.6920641,892.69,Individual,Completada
38184,6/18/2025,SSD,Almacenamiento,3,973.1736039,2919.52,PYME,Completada
38185,8/4/2025,Mouse,Accesorios,3,1292.40464,3877.21,Empresa,Completada
38186,4/11/2025,Laptop,Computo,2,1100.626183,2201.25,Individual,Completada
38187,3/19/2025,Monitor,Pantallas,1,1075.727068,1075.73,Empresa,Completada
38188,9/14/2025,Dock USB,Accesorios,1,746.8053035,746.81,Individual,Completada
38189,12/11/2025,Laptop,Computo,1,455.1162434,455.12,PYME,Completada
38190,3/6/2025,Monitor,Pantallas,2,1075.803649,2151.61,PYME,Completada
38191,12/2/2025,Webcam,Video,2,300.3871436,600.77,PYME,Completada
38192,3/23/2025,Auriculares,Audio,2,751.7090658,1503.42,Empresa,Completada
38193,9/16/2025,Dock USB,Accesorios,3,576.6281004,1729.88,Individual,Completada
38194,11/29/2025,Monitor,Pantallas,3,1369.592982,4108.78,PYME,Completada
38195,3/16/2025,Dock USB,Accesorios,2,710.889616,1421.78,Individual,Completada
38196,6/18/2025,Webcam,Video,2,1275.830492,2551.66,Individual,Completada
38197,5/8/2025,Teclado,Accesorios,3,559.8598201,1679.58,Individual,Completada
38198,6/27/2025,Tablet,Computo,3,582.6521317,1747.96,Individual,Completada
38199,10/15/2025,Router,Red,1,1313.054873,1313.05,Individual,Completada
38200,9/17/2025,Dock USB,Accesorios,3,190.4245797,571.27,Individual,Completada
38201,12/22/2025,Dock USB,Accesorios,3,1073.469445,3220.41,Individual,Completada
38202,3/2/2025,Webcam,Video,2,811.9536645,1623.91,Individual,Completada
38203,7/15/2025,Router,Red,1,1138.531972,1138.53,Empresa,Completada
38204,6/21/2025,Router,Red,2,240.2004637,480.4,Empresa,Completada
38205,12/15/2025,Webcam,Video,3,1379.627281,4138.88,PYME,Completada
38206,1/9/2025,Dock USB,Accesorios,2,1334.476516,2668.95,Individual,Completada
38207,12/25/2025,Router,Red,2,1460.859486,2921.72,Individual,Completada
38208,6/25/2025,Dock USB,Accesorios,1,184.1571963,184.16,Empresa,Completada
38209,8/3/2025,Webcam,Video,2,1344.709306,2689.42,PYME,Completada
38210,5/27/2025,Auriculares,Audio,1,1456.802992,1456.8,Empresa,Completada
38211,11/21/2025,Teclado,Accesorios,3,891.4036482,2674.21,Individual,Completada
38212,7/14/2025,Monitor,Pantallas,1,502.1381036,502.14,Individual,Completada
38213,9/4/2025,Teclado,Accesorios,2,1389.737231,2779.47,Empresa,Completada
38214,9/9/2025,Mouse,Accesorios,3,380.0221408,1140.07,PYME,Completada
38215,5/23/2025,Tablet,Computo,1,61.38389696,61.38,Individual,Completada
38216,2/1/2025,Router,Red,2,835.4222453,1670.84,Individual,Completada
38217,9/29/2025,Router,Red,1,508.8748703,508.87,Empresa,Completada
38218,4/2/2025,Webcam,Video,2,128.4981336,257,,Completada
38219,10/31/2025,Dock USB,Accesorios,3,942.4491125,2827.35,Empresa,Completada
38220,8/9/2025,Auriculares,Audio,1,281.3559244,281.36,Individual,Completada
38221,5/6/2025,Laptop,Computo,3,300.9505147,902.85,Empresa,Cancelada
38222,8/12/2025,Webcam,Video,2,1347.896362,2695.79,Empresa,Completada
38223,9/19/2025,SSD,Almacenamiento,1,958.5515169,958.55,PYME,Completada
38224,9/7/2025,Monitor,Pantallas,1,198.3584027,198.36,PYME,Completada
38225,11/10/2025,Tablet,Computo,2,168.7876997,337.58,Individual,Completada
38226,3/18/2025,Tablet,Computo,3,731.3407796,2194.02,Individual,Completada
38227,11/28/2025,Webcam,Video,1,243.2043226,243.2,Empresa,Completada
38228,6/19/2025,Laptop,Computo,3,264.2002512,792.6,Individual,Completada
38229,11/2/2025,Mouse,Accesorios,3,788.3671953,2365.1,Individual,Completada
38230,3/20/2025,Auriculares,Audio,1,1167.638483,1167.64,Empresa,Completada
38231,1/24/2025,Mouse,Accesorios,3,82.15496801,246.46,Empresa,Completada
38232,8/19/2025,Auriculares,Audio,1,901.985171,901.99,Individual,Completada
38233,5/3/2025,Monitor,Pantallas,3,1023.506854,3070.52,Individual,Completada
38234,12/19/2025,SSD,Almacenamiento,1,310.2903106,310.29,PYME,Completada
38235,2/12/2025,Mouse,Accesorios,2,1374.781703,2749.56,Empresa,Completada
38236,1/13/2025,Webcam,Video,3,416.2102241,1248.63,Empresa,Completada
38237,1/25/2025,Tablet,Computo,3,809.5976292,2428.79,Individual,Completada
38238,3/6/2025,Mouse,Accesorios,1,458.3200004,458.32,Individual,Cancelada
38239,8/27/2025,Dock USB,Accesorios,3,342.258604,1026.78,Empresa,Completada
38240,7/16/2025,Laptop,Computo,2,1228.244947,2456.49,Individual,Completada
38241,5/20/2025,Dock USB,Accesorios,3,529.8332913,1589.5,PYME,Completada
38242,2/21/2025,Monitor,Pantallas,1,77.1470875,77.15,Individual,Completada
38243,3/16/2025,Tablet,Computo,1,1328.35864,1328.36,Empresa,Completada
38244,3/21/2025,Auriculares,Audio,3,1042.925767,3128.78,PYME,Completada
38245,9/4/2025,Webcam,Video,2,223.1588163,446.32,PYME,Completada
38246,10/10/2025,Laptop,Computo,1,1108.108402,1108.11,PYME,Completada
38247,10/11/2025,Tablet,Computo,3,757.7320038,2273.2,Empresa,Completada
38248,12/7/2025,Tablet,Computo,2,142.5268721,285.05,PYME,Completada
38249,12/8/2025,Dock USB,Accesorios,3,1336.620257,4009.86,Empresa,Completada
38250,6/5/2025,Monitor,Pantallas,1,924.3836806,924.38,Individual,Completada
38251,6/24/2025,Mouse,Accesorios,2,922.5227036,1845.05,Individual,Completada
38252,11/28/2025,Mouse,Accesorios,3,837.2988142,2511.9,Individual,Completada
38253,8/23/2025,Teclado,Accesorios,3,732.6249397,2197.87,PYME,Completada
38254,4/10/2025,Mouse,Accesorios,3,673.0209955,2019.06,Individual,Completada
38255,7/3/2025,Laptop,Computo,1,423.8671806,423.87,Empresa,Completada
38256,12/8/2025,Dock USB,Accesorios,3,1436.515865,4309.55,Individual,Completada
38257,11/11/2025,Router,Red,1,198.0262654,198.03,Individual,Completada
38258,4/15/2025,Tablet,Computo,3,1176.511678,3529.54,PYME,Completada
38259,12/22/2025,Mouse,Accesorios,1,204.739305,204.74,Empresa,Completada
38260,12/4/2025,Laptop,Computo,1,568.2939252,568.29,PYME,Completada
38261,3/15/2025,Laptop,Computo,3,1202.914081,3608.74,PYME,Completada
38262,12/13/2025,Webcam,Video,3,1474.57449,4423.72,,Completada
38263,12/1/2025,Mouse,Accesorios,1,1109.857552,1109.86,Individual,Completada
38264,1/21/2025,Tablet,Computo,2,458.5845062,917.17,Individual,Completada
38265,9/6/2025,Dock USB,Accesorios,2,600.871688,1201.74,Individual,Completada
38266,4/27/2025,Tablet,Computo,3,985.6021134,2956.81,Empresa,Completada
38267,9/24/2025,Router,Red,3,804.3179788,2412.95,Individual,Completada
38268,12/25/2025,Tablet,Computo,1,812.5176311,812.52,,Completada
38269,6/25/2025,Tablet,Computo,3,241.4128371,724.24,Empresa,Completada
38270,6/3/2025,Auriculares,Audio,3,1352.565617,4057.7,PYME,Completada
38271,12/13/2025,Mouse,Accesorios,3,1385.779763,4157.34,Individual,Completada
38272,12/7/2025,Laptop,Computo,1,77.87870376,77.88,Individual,Completada
38273,2/13/2025,Monitor,Pantallas,1,1077.101248,1077.1,Individual,Completada
38274,12/6/2025,Tablet,Computo,1,1162.430935,1162.43,,Completada
38275,2/14/2025,Router,Red,3,286.1212767,858.36,PYME,Completada
38276,5/16/2025,Router,Red,3,465.1985468,1395.6,Individual,Completada
38277,10/7/2025,Monitor,Pantallas,3,328.4000766,985.2,Individual,Completada
38278,10/10/2025,Router,Red,3,927.2236693,2781.67,Empresa,Completada
38279,8/29/2025,Auriculares,Audio,3,1060.309593,3180.93,Individual,Completada
38280,1/28/2025,Router,Red,2,250.0829582,500.17,Individual,Completada
38281,3/17/2025,Router,Red,2,551.009455,1102.02,PYME,Completada
38282,12/5/2025,Router,Red,2,531.2801586,1062.56,PYME,Completada
38283,2/11/2025,Auriculares,Audio,1,52.76917997,52.77,Individual,Completada
38284,2/27/2025,Monitor,Pantallas,3,92.89946077,278.7,Individual,Completada
38285,10/29/2025,Teclado,Accesorios,1,121.0524801,121.05,Individual,Completada
38286,9/6/2025,Monitor,Pantallas,1,1023.001685,1023,PYME,Completada
38287,5/29/2025,Dock USB,Accesorios,2,262.7219697,525.44,PYME,Completada
38288,3/14/2025,Teclado,Accesorios,1,573.6131685,573.61,Individual,Completada
38289,12/2/2025,Mouse,Accesorios,3,1120.864316,3362.59,Individual,Completada
38290,12/5/2025,Router,Red,2,887.3563646,1774.71,Individual,Completada
38291,1/17/2025,Monitor,Pantallas,1,1442.856608,1442.86,Individual,Completada
38292,7/5/2025,Monitor,Pantallas,3,1466.529947,4399.59,PYME,Completada
38293,4/23/2025,Mouse,Accesorios,3,534.0536039,1602.16,Empresa,Completada
38294,11/3/2025,Tablet,Computo,1,590.3521866,590.35,PYME,Completada
38295,5/8/2025,Router,Red,1,1065.203837,1065.2,Individual,Completada
38296,9/3/2025,Dock USB,Accesorios,1,966.9333844,966.93,PYME,Completada
38297,7/15/2025,Monitor,Pantallas,2,541.1780131,1082.36,,Completada
38298,7/5/2025,SSD,Almacenamiento,1,725.3314373,725.33,Empresa,Completada
38299,11/19/2025,Dock USB,Accesorios,3,343.2304519,1029.69,Individual,Completada
38300,6/17/2025,Tablet,Computo,3,791.0597657,2373.18,Individual,Completada
38301,11/11/2025,Auriculares,Audio,1,1353.122855,1353.12,Individual,Completada
38302,5/14/2025,Auriculares,Audio,2,872.1425094,1744.29,PYME,Completada
38303,3/6/2025,Laptop,Computo,1,268.132353,268.13,PYME,Completada
